Strike_Type,Camera_Angle,Video_Name,Frame_ID,R_Elbow_Angle,L_Elbow_Angle,R_Shoulder_Angle,L_Shoulder_Angle,R_Wrist_Angle,L_Wrist_Angle,R_Hip_Angle,L_Hip_Angle,R_Knee_Angle,L_Knee_Angle,Torso_Lean,Head_Dir_X,Head_Dir_Y,Dist_Wrists,Dist_R_Wrist_Shoulder,Dist_L_Wrist_Shoulder
strike_1,front,Strike_1.1,47.jpg,142.82,61.06,16.26,19.89,,,174.6,167.52,177.27,171.47,-177.99,0.0,4.57,67.52,106.07,64.99
strike_1,front,Strike_1.1,48.jpg,146.86,61.06,13.87,19.89,,,173.23,167.52,176.99,171.47,-177.04,0.0,2.3,67.83,107.25,65.29
strike_1,front,Strike_1.1,49.jpg,142.82,64.91,15.98,19.11,,,175.16,165.35,176.99,171.47,-178.99,0.0,4.62,66.12,107.12,68.66
strike_1,front,Strike_1.1,50.jpg,146.86,60.8,13.87,21.19,,,173.23,167.38,176.99,171.47,-176.99,0.0,4.63,66.34,108.16,65.52
strike_1,front,Strike_1.1,51.jpg,143.35,61.96,17.38,20.03,,,170.22,167.78,180.0,171.87,-176.99,-2.3,4.61,65.97,111.45,68.5
strike_1,front,Strike_1.1,52.jpg,142.82,64.91,17.91,19.11,,,170.22,165.35,180.0,171.47,-177.99,-2.31,2.31,66.15,107.16,68.68
strike_1,front,Strike_1.1,53.jpg,147.91,64.91,17.91,19.33,,,170.22,165.53,180.0,171.87,-177.95,-2.31,4.62,68.14,106.55,68.61
strike_1,front,Strike_1.1,54.jpg,148.44,61.96,15.45,20.03,,,174.87,167.78,177.27,171.87,-177.99,0.0,4.58,67.69,110.41,68.15
strike_1,front,Strike_1.1,55.jpg,148.44,61.06,15.19,19.89,,,175.27,167.52,177.14,171.47,-178.06,0.0,4.56,69.62,109.83,64.82
strike_1,front,Strike_1.1,56.jpg,147.91,68.26,15.98,19.11,,,175.01,168.17,177.14,176.78,-178.99,-2.31,2.31,66.65,106.68,68.7
strike_1,front,Strike_1.1,57.jpg,155.17,62.22,15.98,23.6,,,174.87,170.34,177.27,176.68,-178.03,-2.28,2.28,68.49,109.67,68.49
strike_1,front,Strike_1.1,58.jpg,159.34,69.66,15.72,21.85,,,175.27,168.38,177.14,176.68,-179.03,-2.28,0.0,67.85,104.98,72.17
strike_1,front,Strike_1.1,59.jpg,159.34,69.66,17.59,21.85,,,173.26,165.96,174.09,171.87,-178.06,-0.0,4.56,67.81,104.91,72.12
strike_1,front,Strike_1.1,60.jpg,149.47,74.05,19.69,23.8,,,177.85,164.02,171.38,171.87,180.0,-0.0,4.49,70.95,103.21,72.36
strike_1,front,Strike_1.1,61.jpg,151.53,83.1,23.54,21.56,,,175.01,162.41,177.4,171.87,179.05,0.0,2.21,79.21,102.22,75.27
strike_1,front,Strike_1.1,62.jpg,156.93,79.81,23.3,27.25,,,175.37,167.21,177.27,177.41,180.0,-2.25,4.49,81.0,99.76,78.47
strike_1,front,Strike_1.1,63.jpg,152.22,84.36,29.12,25.41,,,170.54,165.34,180.0,177.41,-180.0,2.24,4.47,87.86,95.6,78.1
strike_1,front,Strike_1.1,64.jpg,173.52,89.6,25.41,26.57,,,170.54,165.34,176.82,177.41,180.0,-2.22,2.22,94.88,91.5,75.84
strike_1,front,Strike_1.1,65.jpg,163.41,88.15,26.89,26.57,,,170.22,167.94,176.82,180.0,180.0,-2.25,4.5,94.56,76.86,78.55
strike_1,front,Strike_1.1,66.jpg,162.7,88.15,36.21,26.57,,,172.41,170.54,176.82,177.4,179.05,0.0,2.23,98.26,78.01,78.01
strike_1,front,Strike_1.1,67.jpg,176.05,89.6,32.08,24.7,,,170.54,172.41,176.82,177.4,-179.05,0.0,0.0,103.1,78.28,76.6
strike_1,front,Strike_1.1,68.jpg,163.61,82.64,36.21,29.97,,,169.68,172.65,179.36,177.27,180.0,-4.55,4.55,113.88,82.05,73.53
strike_1,front,Strike_1.1,69.jpg,153.43,84.08,40.32,29.74,,,166.95,172.87,177.99,180.0,180.0,-0.0,4.5,125.96,82.9,71.08
strike_1,front,Strike_1.1,70.jpg,153.44,84.08,40.07,29.74,,,166.97,172.88,177.74,180.0,180.0,0.0,4.49,125.92,82.87,71.06
strike_1,front,Strike_1.1,71.jpg,133.12,75.32,40.9,29.4,,,165.56,174.79,171.47,177.61,179.03,-2.34,2.34,140.7,83.46,54.87
strike_1,front,Strike_1.1,72.jpg,131.63,73.16,47.54,31.31,,,160.06,172.65,162.15,176.99,179.05,2.39,4.78,143.33,83.53,51.43
strike_1,front,Strike_1.1,73.jpg,124.51,71.57,47.54,32.09,,,158.15,176.86,156.46,179.52,180.0,-4.64,2.32,148.69,83.08,44.06
strike_1,front,Strike_1.1,74.jpg,117.6,63.92,47.34,39.01,,,156.64,178.92,151.04,179.37,-179.09,-0.0,2.33,154.01,81.47,37.61
strike_1,front,Strike_1.1,75.jpg,114.78,54.46,55.15,40.58,,,157.75,174.96,150.95,176.82,179.1,0.0,2.36,165.26,87.03,33.04
strike_1,front,Strike_1.1,76.jpg,114.78,54.46,55.15,40.58,,,157.75,174.96,150.95,176.82,179.1,-4.72,2.36,165.2,87.0,33.03
strike_1,front,Strike_1.1,77.jpg,89.2,26.56,53.37,50.04,,,151.81,174.96,151.97,173.99,-180.0,-4.61,2.3,170.5,78.44,20.6
strike_1,front,Strike_1.1,78.jpg,85.98,0.0,59.33,48.37,,,151.81,176.63,157.17,176.99,-179.13,-0.0,2.3,165.8,73.66,19.53
strike_1,front,Strike_1.1,79.jpg,85.98,15.26,59.33,37.06,,,151.81,176.63,157.17,173.99,-179.13,0.0,6.93,166.39,73.92,19.6
strike_1,front,Strike_1.1,80.jpg,88.49,18.44,62.88,46.68,,,156.21,178.32,171.03,173.66,-178.26,-2.32,4.63,172.0,79.99,23.17
strike_1,front,Strike_1.1,81.jpg,83.19,123.69,68.74,35.37,,,156.7,178.32,178.68,173.29,-177.36,-0.0,7.18,168.56,74.28,20.3
strike_1,front,Strike_1.1,82.jpg,83.48,71.57,66.63,28.25,,,156.46,178.32,178.68,173.29,-177.32,0.0,7.21,169.42,76.04,20.4
strike_1,front,Strike_1.1,83.jpg,71.69,53.13,70.85,28.3,,,154.59,175.66,179.25,170.27,-176.37,-7.41,7.41,164.21,68.81,17.81
strike_1,front,Strike_1.1,84.jpg,72.9,90.0,72.6,43.21,,,157.45,179.3,174.1,170.39,-174.56,-2.43,7.29,180.88,74.03,29.16
strike_1,front,Strike_1.1,85.jpg,77.69,70.56,76.54,35.13,,,157.45,179.25,174.1,170.39,-174.64,-2.42,4.85,175.55,73.82,24.71
strike_1,front,Strike_1.1,86.jpg,73.73,108.43,78.42,61.59,,,159.75,174.08,172.35,160.14,-174.38,-2.52,5.04,187.64,78.92,35.65
strike_1,front,Strike_1.1,87.jpg,70.35,123.69,81.66,76.9,,,155.3,174.36,179.41,163.82,-173.56,-2.48,2.48,189.88,80.13,35.14
strike_1,front,Strike_1.1,88.jpg,70.35,153.43,80.13,88.15,,,159.43,173.72,178.52,163.74,-174.29,-0.0,2.54,194.01,79.47,35.9
strike_1,front,Strike_1.1,89.jpg,70.35,119.05,82.04,72.26,,,159.78,173.66,175.04,171.87,-173.45,-0.0,2.46,202.72,77.02,44.29
strike_1,front,Strike_1.1,90.jpg,65.22,87.88,79.26,67.6,,,154.65,169.96,178.56,164.3,-172.28,2.61,0.0,209.38,72.82,47.05
strike_1,front,Strike_1.1,91.jpg,61.7,87.88,75.27,67.6,,,154.54,169.96,177.57,164.53,-172.41,2.62,0.0,210.03,72.93,47.12
strike_1,front,Strike_1.1,92.jpg,55.47,52.13,60.49,52.13,,,161.69,164.48,179.07,158.14,-175.16,0.0,2.59,202.63,64.08,47.76
strike_1,front,Strike_1.1,93.jpg,48.12,14.47,48.12,51.34,,,162.01,163.61,178.66,160.6,-175.24,-2.58,5.17,177.61,52.71,41.67
strike_1,front,Strike_1.1,94.jpg,48.12,14.47,48.12,51.34,,,162.01,163.61,178.66,160.6,-175.24,-2.58,5.17,177.57,52.69,41.66
strike_1,front,Strike_1.1,95.jpg,17.29,41.11,2.75,26.35,,,164.51,166.2,177.95,171.69,-176.12,-2.65,2.65,60.46,22.5,45.0
strike_1,front,Strike_1.1,96.jpg,41.63,65.66,13.42,10.3,,,165.02,171.47,177.43,175.28,-175.24,0.0,2.61,30.39,26.57,66.73
strike_1,front,Strike_1.1,97.jpg,45.0,65.66,16.78,12.15,,,165.02,166.84,177.43,172.5,-176.19,0.0,2.59,34.79,25.93,66.41
strike_1,front,Strike_1.1,98.jpg,107.74,45.0,23.91,26.57,,,164.51,176.99,178.28,172.39,-175.24,2.66,5.33,30.15,48.26,42.97
strike_1,front,Strike_1.1,99.jpg,127.18,42.51,43.35,29.05,,,161.69,176.99,176.44,172.39,-175.24,-2.68,2.68,19.3,59.11,38.59
strike_1,front,Strike_1.1,100.jpg,127.18,42.51,43.35,29.05,,,161.69,176.99,176.44,172.39,-175.24,-2.68,2.68,19.3,59.12,38.6
strike_1,front,Strike_1.1,101.jpg,127.87,45.0,46.53,26.57,,,164.78,176.99,177.68,172.39,-175.24,2.67,2.67,16.88,64.92,43.02
strike_1,front,Strike_1.1,102.jpg,114.78,49.76,43.21,23.65,,,166.43,175.29,178.01,172.24,-177.09,0.0,5.24,16.59,57.93,45.12
strike_1,front,Strike_1.1,103.jpg,114.78,49.76,43.49,23.65,,,166.44,175.29,178.28,172.24,-177.14,0.0,5.26,16.63,58.08,45.23
strike_1,front,Strike_1.1,104.jpg,108.43,49.76,35.22,23.65,,,162.09,175.29,179.3,172.24,-176.19,0.0,7.82,16.49,58.31,44.86
strike_1,front,Strike_1.1,105.jpg,94.4,43.45,21.18,21.77,,,162.09,175.35,179.3,172.24,-176.25,5.18,5.18,23.18,47.79,41.79
strike_1,front,Strike_1.1,106.jpg,85.24,41.59,10.84,26.23,,,166.97,175.35,178.01,172.24,-177.23,5.16,5.16,23.08,48.97,41.61
strike_1,front,Strike_1.1,107.jpg,88.6,43.75,14.21,26.23,,,166.97,175.35,178.01,172.24,-177.23,5.17,5.17,21.92,47.64,44.45
strike_1,front,Strike_1.1,108.jpg,93.37,46.74,18.97,28.35,,,166.69,178.21,178.28,165.96,-177.23,-0.0,2.59,25.94,46.98,44.63
strike_1,front,Strike_1.1,109.jpg,96.01,46.74,16.78,28.41,,,162.09,175.29,179.3,172.24,-176.19,0.0,7.83,23.33,52.43,44.88
strike_1,front,Strike_1.1,110.jpg,100.62,47.12,16.78,26.23,,,161.69,175.2,176.44,172.39,-176.25,-2.65,7.94,26.45,48.77,47.32
strike_1,front,Strike_1.1,111.jpg,100.62,41.59,16.78,26.23,,,161.69,175.2,176.44,172.39,-176.25,-0.0,7.88,23.48,48.41,42.33
strike_1,front,Strike_1.1,112.jpg,108.44,49.46,29.28,21.77,,,164.28,178.21,176.84,166.76,-177.23,5.18,7.77,29.3,47.75,46.32
strike_1,front,Strike_1.1,113.jpg,108.43,49.46,29.28,21.77,,,164.28,178.21,177.06,166.76,-177.23,2.6,7.79,29.39,47.89,46.46
strike_1,front,Strike_1.1,114.jpg,100.3,49.46,29.28,21.77,,,164.28,178.21,177.06,166.76,-177.23,2.61,5.21,33.38,47.21,46.63
strike_1,front,Strike_1.1,115.jpg,103.67,51.58,29.28,21.77,,,164.28,178.21,177.06,166.76,-177.23,5.21,2.61,28.06,52.36,49.15
strike_1,front,Strike_1.1,116.jpg,100.3,49.46,29.28,21.77,,,163.87,178.21,176.44,166.76,-177.23,5.21,7.82,33.37,47.19,46.61
strike_1,front,Strike_1.1,117.jpg,100.3,49.46,29.28,21.77,,,163.87,178.21,176.44,165.96,-177.23,5.22,7.83,33.41,47.25,46.67
strike_1,front,Strike_1.1,118.jpg,100.3,49.46,29.28,19.98,,,163.87,176.99,176.44,163.75,-176.31,-0.0,7.79,33.26,47.03,46.46
strike_1,front,Strike_1.1,119.jpg,111.8,54.16,35.54,23.59,,,162.01,178.21,176.44,166.76,-176.31,5.17,7.76,30.17,57.15,46.28
strike_1,front,Strike_1.1,120.jpg,125.84,52.25,49.57,23.59,,,162.01,178.21,176.44,166.76,-176.31,5.17,2.59,34.69,62.05,44.18
strike_1,front,Strike_1.1,121.jpg,125.84,54.16,49.25,23.59,,,162.09,178.21,176.84,166.76,-176.25,-0.0,5.16,32.64,61.94,46.16
strike_1,front,Strike_1.1,122.jpg,125.84,54.16,49.25,23.59,,,162.09,178.21,176.84,166.76,-176.25,0.0,7.77,32.77,62.17,46.34
strike_1,front,Strike_1.1,123.jpg,125.84,54.16,49.25,23.65,,,162.09,178.15,176.84,166.76,-176.19,-0.0,5.16,32.66,61.97,46.19
strike_1,front,Strike_1.1,124.jpg,118.14,47.64,41.88,23.65,,,162.41,178.15,176.84,167.47,-176.25,-0.0,5.14,27.66,61.85,41.41
strike_1,front,Strike_1.1,125.jpg,114.44,47.64,35.54,23.65,,,162.41,178.15,176.84,166.76,-176.25,-0.0,5.16,27.77,62.09,41.57
strike_1,front,Strike_1.1,126.jpg,118.14,47.64,41.88,23.65,,,162.41,178.15,176.84,166.76,-176.25,-0.0,5.17,27.82,62.21,41.65
strike_1,front,Strike_1.1,127.jpg,114.44,47.64,35.54,23.65,,,162.41,178.15,176.84,166.76,-176.25,-0.0,5.19,27.92,62.44,41.81
strike_1,front,Strike_1.1,128.jpg,125.84,54.16,49.25,23.65,,,162.09,178.15,176.84,166.76,-176.19,0.0,5.21,32.95,62.52,46.6
strike_1,front,Strike_1.1,129.jpg,125.84,55.67,51.18,23.65,,,166.71,178.15,179.53,166.76,-177.14,5.19,5.19,31.6,62.34,49.01
strike_1,front,Strike_1.1,130.jpg,108.43,47.12,37.15,24.44,,,166.71,176.99,179.53,173.0,-176.19,5.21,7.82,30.4,52.4,46.63
strike_1,front,Strike_1.1,131.jpg,119.05,48.22,37.15,21.83,,,166.71,175.29,178.32,172.24,-177.14,5.13,7.69,21.15,51.55,47.29
strike_1,front,Strike_1.1,132.jpg,130.6,51.58,51.44,21.83,,,166.69,175.29,179.26,172.24,-177.18,5.17,5.17,27.83,57.09,48.76
strike_1,front,strike_1.10,0.jpg,153.44,73.05,26.29,30.82,,,162.68,159.43,179.28,169.22,179.01,0.0,10.97,109.8,90.76,91.26
strike_1,front,strike_1.10,1.jpg,172.87,73.36,32.47,30.82,,,164.09,158.91,179.45,168.69,178.03,-2.78,8.34,116.94,94.56,89.69
strike_1,front,strike_1.10,2.jpg,160.56,71.78,37.64,32.4,,,162.81,162.45,176.22,172.23,177.04,-2.81,8.44,123.9,87.88,85.88
strike_1,front,strike_1.10,3.jpg,149.68,72.9,41.96,34.42,,,159.52,169.28,173.92,177.14,177.99,-2.88,5.77,138.54,93.89,80.12
strike_1,front,strike_1.10,4.jpg,130.43,82.23,36.87,31.26,,,157.7,167.81,178.87,177.27,178.06,-0.0,5.71,143.11,92.89,87.1
strike_1,front,strike_1.10,5.jpg,131.63,63.43,47.54,44.46,,,154.65,169.92,175.82,174.14,179.03,-2.88,11.51,161.09,95.75,64.32
strike_1,front,strike_1.10,6.jpg,105.46,59.47,44.37,44.22,,,151.46,170.16,162.88,174.33,179.06,-2.87,5.74,177.89,94.94,54.41
strike_1,front,strike_1.10,7.jpg,98.91,48.81,44.37,46.38,,,150.33,174.81,156.04,176.82,180.0,-2.87,5.73,183.52,92.65,47.29
strike_1,front,strike_1.10,8.jpg,90.0,54.46,50.71,51.71,,,146.53,173.29,140.93,176.63,179.1,0.0,8.53,193.32,91.64,34.57
strike_1,front,strike_1.10,9.jpg,91.94,13.13,57.05,61.5,,,146.53,174.81,142.78,176.63,180.0,-5.72,8.58,183.45,91.72,12.79
strike_1,front,strike_1.10,10.jpg,85.98,0.0,57.79,56.53,,,150.84,174.81,141.66,176.63,179.09,-0.0,5.73,195.03,91.62,0.0
strike_1,front,strike_1.10,11.jpg,77.51,71.56,61.34,58.32,,,150.84,174.81,144.03,176.63,179.09,-5.67,5.67,215.57,87.95,28.33
strike_1,front,strike_1.10,12.jpg,85.6,109.65,62.98,79.54,,,150.71,176.42,145.68,176.63,-180.0,-2.88,11.52,218.89,89.42,36.43
strike_1,front,strike_1.10,13.jpg,81.37,153.43,65.2,91.74,,,149.62,175.77,145.3,170.39,-179.09,0.0,11.47,218.18,90.66,40.54
strike_1,front,strike_1.10,14.jpg,85.54,108.43,69.5,91.79,,,153.22,175.61,159.66,170.69,-179.06,-5.83,11.66,221.58,94.17,44.39
strike_1,front,strike_1.10,15.jpg,75.02,135.0,71.46,91.74,,,154.8,175.77,167.83,173.7,-178.15,-5.88,11.76,212.46,86.84,41.59
strike_1,front,strike_1.10,16.jpg,75.02,116.56,71.27,91.79,,,157.59,175.72,173.17,169.92,-178.15,-0.0,11.84,219.78,87.42,43.1
strike_1,front,strike_1.10,17.jpg,70.32,125.54,73.15,82.27,,,157.66,175.66,177.82,177.4,-177.27,-6.04,9.06,230.11,83.87,48.67
strike_1,front,strike_1.10,18.jpg,72.57,143.97,76.84,82.27,,,154.59,175.66,178.3,177.4,-176.37,0.0,5.95,250.39,85.26,59.85
strike_1,front,strike_1.10,19.jpg,70.75,135.0,75.02,83.61,,,156.5,173.07,177.11,174.81,-176.37,0.0,8.91,249.58,79.7,66.42
strike_1,front,strike_1.10,20.jpg,73.73,158.84,76.56,86.24,,,162.1,168.87,175.68,167.47,-178.21,0.0,5.93,273.45,92.85,71.18
strike_1,front,strike_1.10,21.jpg,63.43,136.01,75.12,86.45,,,157.53,167.89,176.75,171.47,-176.25,0.0,6.09,274.15,81.72,74.1
strike_1,front,strike_1.10,22.jpg,61.7,114.44,71.16,74.8,,,162.41,163.33,174.09,168.69,-178.15,-0.0,6.08,280.09,84.73,73.25
strike_1,front,strike_1.10,23.jpg,60.07,60.95,63.16,48.58,,,161.36,167.89,179.47,175.55,-178.12,0.0,6.16,264.93,88.19,61.9
strike_1,front,strike_1.10,24.jpg,51.45,33.69,51.77,37.38,,,159.43,165.0,176.34,173.09,-177.14,0.0,3.12,239.36,69.82,58.92
strike_1,front,strike_1.10,25.jpg,45.47,0.71,42.25,33.95,,,159.43,164.42,178.31,172.2,-177.14,-0.0,9.4,211.39,63.91,50.52
strike_1,front,strike_1.10,26.jpg,11.99,35.37,11.99,26.43,,,163.87,159.8,176.23,167.7,-178.09,0.0,6.43,129.39,23.18,48.97
strike_1,front,strike_1.10,27.jpg,19.23,59.04,2.66,8.21,,,164.02,162.95,176.84,170.85,-178.06,-3.22,6.44,64.42,26.56,77.57
strike_1,front,strike_1.10,28.jpg,37.72,64.56,22.22,8.21,,,161.69,159.8,173.96,163.61,-177.09,0.0,6.43,53.0,40.65,92.7
strike_1,front,strike_1.10,29.jpg,78.11,62.1,13.95,13.28,,,164.02,160.66,174.36,168.56,-178.06,-3.26,6.52,39.12,52.56,83.49
strike_1,front,strike_1.10,30.jpg,85.24,60.71,14.21,15.88,,,163.87,164.91,173.96,178.07,-177.18,0.0,6.52,46.08,65.5,78.48
strike_1,front,strike_1.10,31.jpg,94.86,54.76,28.74,17.1,,,164.1,165.62,174.84,179.53,-177.09,0.0,6.54,41.38,72.26,69.54
strike_1,front,strike_1.10,32.jpg,115.35,54.16,52.92,15.88,,,168.44,168.14,177.16,177.01,-178.06,-0.0,6.61,41.82,73.04,70.29
strike_1,front,strike_1.10,33.jpg,79.8,58.05,15.69,17.16,,,168.44,168.63,177.29,176.47,-178.03,0.0,6.67,40.58,66.72,70.92
strike_1,front,strike_1.10,34.jpg,79.8,54.76,15.69,17.16,,,168.44,168.08,177.29,177.01,-178.03,0.0,10.01,35.95,66.76,70.97
strike_1,front,strike_1.10,35.jpg,65.77,59.49,1.33,19.2,,,163.74,166.05,174.6,172.91,-177.99,3.35,13.42,47.44,67.09,75.9
strike_1,front,strike_1.10,36.jpg,65.77,54.76,1.33,17.23,,,163.74,171.32,174.6,170.76,-176.99,3.34,13.35,40.61,66.76,70.97
strike_1,front,strike_1.10,37.jpg,70.41,59.49,1.33,19.2,,,163.74,166.59,174.6,172.36,-177.99,3.34,13.36,40.64,67.14,75.58
strike_1,front,strike_1.10,38.jpg,67.46,58.05,1.33,19.07,,,163.74,162.95,171.87,179.75,-178.03,3.36,13.42,40.82,60.77,71.34
strike_1,front,strike_1.10,39.jpg,67.46,58.05,1.33,19.07,,,163.74,162.95,171.87,179.75,-178.03,3.35,13.42,40.8,60.74,71.3
strike_1,front,strike_1.10,40.jpg,67.46,58.05,1.33,19.07,,,163.74,162.95,171.87,179.75,-178.03,3.35,13.39,40.73,60.64,71.18
strike_1,front,strike_1.10,41.jpg,67.46,58.05,1.61,19.07,,,163.62,166.18,171.47,172.91,-178.06,3.35,13.4,40.74,60.66,71.2
strike_1,front,strike_1.10,42.jpg,65.77,58.05,1.33,19.07,,,163.74,162.95,171.87,179.75,-178.03,3.35,13.39,46.86,66.94,71.16
strike_1,front,strike_1.10,43.jpg,70.41,59.49,1.33,19.07,,,163.74,166.18,171.87,172.91,-178.03,3.35,13.4,40.76,67.35,75.82
strike_1,front,strike_1.10,44.jpg,70.41,54.16,1.33,17.73,,,163.74,163.07,171.87,179.75,-178.06,6.66,13.32,33.31,66.94,70.81
strike_1,front,strike_1.10,45.jpg,82.75,55.98,13.67,17.85,,,163.74,163.66,171.87,179.53,-178.03,6.64,13.28,42.0,73.04,75.12
strike_1,front,strike_1.10,46.jpg,82.75,53.13,13.67,22.25,,,163.74,163.66,171.87,179.53,-178.03,6.63,13.27,41.95,72.97,75.05
strike_1,front,strike_1.10,47.jpg,70.41,51.58,3.56,21.89,,,165.96,168.08,171.87,177.01,-178.06,6.63,13.27,35.72,66.66,70.51
strike_1,front,strike_1.10,48.jpg,90.0,51.58,20.45,20.34,,,168.44,164.85,180.0,175.51,-178.03,6.68,13.37,40.66,66.85,71.06
strike_1,front,strike_1.10,49.jpg,82.75,51.52,15.69,17.85,,,168.44,160.66,177.29,173.94,-179.01,6.65,6.65,35.79,73.11,70.66
strike_1,front,strike_1.2,0.jpg,97.13,61.16,34.7,32.57,,,169.27,164.44,174.47,178.01,180.0,3.51,7.02,100.48,85.37,89.87
strike_1,front,strike_1.2,1.jpg,85.6,56.63,39.09,34.52,,,169.27,166.66,174.47,178.28,-178.99,3.5,7.0,119.89,81.98,81.68
strike_1,front,strike_1.2,2.jpg,100.01,60.79,43.12,32.3,,,166.9,164.38,179.53,177.43,180.0,-3.48,0.0,132.97,87.21,84.96
strike_1,front,strike_1.2,3.jpg,,59.04,41.93,38.82,,,171.6,164.72,174.36,178.01,179.01,3.47,0.0,145.88,94.38,80.92
strike_1,front,strike_1.2,4.jpg,90.0,63.43,50.91,32.68,,,168.65,168.91,177.68,179.53,180.0,3.49,0.0,161.21,89.42,78.07
strike_1,front,strike_1.2,5.jpg,93.37,59.04,54.48,38.82,,,168.69,164.72,177.43,178.01,178.99,-3.45,0.0,166.85,86.43,80.45
strike_1,front,strike_1.2,6.jpg,107.65,59.04,57.25,36.67,,,169.12,169.32,174.19,179.78,180.0,-3.41,0.0,178.44,97.62,76.23
strike_1,front,strike_1.2,7.jpg,98.97,55.01,59.88,40.52,,,169.12,169.5,177.2,177.2,180.0,3.37,0.0,183.36,100.34,75.46
strike_1,front,strike_1.2,8.jpg,104.74,52.13,63.69,43.59,,,171.09,167.16,179.78,178.07,179.03,3.36,0.0,196.03,104.38,66.22
strike_1,front,strike_1.2,9.jpg,92.66,52.12,67.61,43.59,,,169.12,167.16,177.2,178.07,180.0,3.37,0.0,211.6,108.66,63.93
strike_1,front,strike_1.2,10.jpg,103.88,47.94,71.13,44.46,,,169.33,165.28,179.32,178.07,179.03,-3.35,3.35,209.2,113.98,57.57
strike_1,front,strike_1.2,11.jpg,105.03,43.62,71.13,46.9,,,169.12,169.32,177.2,179.78,180.0,3.39,6.78,219.49,121.98,54.64
strike_1,front,strike_1.2,12.jpg,97.23,39.29,71.13,50.53,,,169.33,167.04,176.63,177.76,180.0,0.0,6.78,227.56,122.87,45.51
strike_1,front,strike_1.2,13.jpg,104.5,34.26,74.87,54.93,,,169.12,167.04,179.78,178.01,180.0,-3.42,3.42,235.05,123.87,36.83
strike_1,front,strike_1.2,14.jpg,104.9,29.29,79.01,53.09,,,171.5,171.34,174.26,179.78,-179.03,3.41,6.81,262.14,125.65,36.69
strike_1,front,strike_1.2,15.jpg,104.9,29.29,81.03,53.09,,,167.11,171.34,176.63,179.78,-178.06,3.4,6.81,261.92,125.54,36.66
strike_1,front,strike_1.2,16.jpg,102.65,24.88,74.87,61.69,,,169.33,171.34,176.63,177.2,-179.05,3.4,6.81,248.37,132.13,27.22
strike_1,front,strike_1.2,17.jpg,99.93,4.57,74.87,58.15,,,169.33,171.54,176.63,176.63,-179.05,3.41,6.82,261.51,134.05,19.3
strike_1,front,strike_1.2,18.jpg,99.93,20.22,74.87,56.87,,,169.33,169.5,176.63,176.84,180.0,3.42,6.84,248.69,134.43,15.3
strike_1,front,strike_1.2,19.jpg,109.44,21.8,77.47,73.91,,,169.12,169.32,177.2,176.84,180.0,3.44,3.44,251.45,135.36,15.41
strike_1,front,strike_1.2,20.jpg,106.93,26.57,82.08,69.15,,,168.91,169.32,177.2,176.84,-180.0,3.45,3.45,259.85,133.27,15.43
strike_1,front,strike_1.2,21.jpg,106.93,4.76,82.08,73.91,,,168.91,166.86,176.84,178.01,-180.0,3.47,3.47,266.92,134.0,21.94
strike_1,front,strike_1.2,22.jpg,102.53,18.43,75.51,67.13,,,173.57,171.34,174.36,176.84,180.0,3.46,3.46,272.92,131.23,37.25
strike_1,front,strike_1.2,23.jpg,102.53,11.31,79.91,82.38,,,173.57,171.34,174.36,176.44,180.0,0.0,0.0,258.49,126.78,28.43
strike_1,front,strike_1.2,24.jpg,102.53,11.31,79.91,82.38,,,173.57,171.34,174.36,176.44,180.0,-3.45,-3.45,258.97,127.02,28.49
strike_1,front,strike_1.2,25.jpg,96.55,108.43,80.46,68.96,,,169.09,167.04,179.75,179.3,180.0,-0.0,0.0,258.39,114.11,35.15
strike_1,front,strike_1.2,26.jpg,99.87,70.56,79.21,42.4,,,169.12,167.04,179.53,179.3,180.0,-0.0,0.0,258.17,114.01,35.12
strike_1,front,strike_1.2,27.jpg,101.5,70.56,83.51,40.56,,,173.7,168.88,173.96,178.9,180.0,-3.44,3.44,252.04,116.83,35.04
strike_1,front,strike_1.2,28.jpg,100.49,65.22,84.6,40.51,,,171.6,170.72,174.36,178.28,-178.09,-3.44,0.0,251.96,110.78,41.79
strike_1,front,strike_1.2,29.jpg,95.39,90.0,82.64,48.69,,,173.57,168.88,177.05,179.3,180.0,3.42,0.0,242.97,104.44,41.05
strike_1,front,strike_1.2,30.jpg,100.99,73.74,88.23,40.68,,,173.57,169.06,174.36,178.99,180.0,-3.44,0.0,245.33,108.68,41.24
strike_1,front,strike_1.2,31.jpg,100.99,73.74,88.23,40.56,,,171.09,168.88,179.26,179.3,180.0,3.44,0.0,239.05,108.88,41.32
strike_1,front,strike_1.2,32.jpg,94.97,73.74,87.6,40.56,,,173.57,168.88,177.05,179.3,180.0,-3.44,3.44,232.12,97.8,41.29
strike_1,front,strike_1.2,33.jpg,88.78,73.74,81.29,40.56,,,173.7,168.88,174.36,179.3,180.0,-3.43,3.43,231.45,93.32,41.17
strike_1,front,strike_1.2,34.jpg,88.78,63.43,81.29,40.68,,,173.7,169.06,174.36,178.99,180.0,0.0,3.43,224.73,93.32,34.3
strike_1,front,strike_1.2,35.jpg,88.78,63.43,81.29,40.56,,,173.7,168.88,174.36,179.3,180.0,-0.0,3.43,224.4,93.18,34.25
strike_1,front,strike_1.2,36.jpg,88.78,63.43,81.29,40.68,,,173.7,169.06,174.36,178.99,180.0,-3.41,3.41,223.52,92.81,34.12
